OID_,VehicleMeters_EngineSeconds,SpinnerDialSetting,OBDIIMessages,Temperatures_RoadTemp,VDTMessages,LiquidSetting,ReportTime,UnloadFunction,LiquidRateIndex,PrewetRateIndex,UnitsOfMeasure,SpeedMetersPerSecond,SpreaderStatus,Location_Longitude,LiquidMode,PositionId,GranularMode,GranularSetting,objectid_1,globalid,ControllerDistance,GranularTotal,InputStatuses,PrewetMode,LiquidTotal,VehicleMeters_IdleSeconds,IgnitionStatusOn,GateSetting,CANMessages,PrewetTotal,SpreaderInfo,GranularRateIndex,HeadingDegrees,VehicleId,Location_Latitude,VehicleMeters_OdometerMeters,PrewetMaterial,ErrorStatus,DriverId,GranularMaterial,Temperatures_AirTemp,PrewetSetting
3891,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329390,{A8BD39C4-0E32-E4FD-9152-C439EE26887A},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3892,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329590,{DAF640FE-519A-BC8A-6E51-F8AF78E6C2A6},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3893,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329354,{4C29EA8D-83DC-F8F6-9527-CB716DF96D33},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3894,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,330134,{1DA6CAEA-BDD0-235D-5F18-677C19A1B274},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3895,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327770,{5BBB3C7F-9BC3-A86C-8062-B2CF95D9FB16},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3896,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327605,{643D29C9-BDD2-875E-0E84-9E2F747DE6B5},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3897,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329030,{288A0C30-3FF4-FF77-B37D-2082B8616D24},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3898,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327332,{F46E8F09-2576-6B41-94C2-A92753724027},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3899,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328418,{BB3B7361-2074-7130-A7D2-1CCADD0BEC67},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3900,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328471,{5F92E4A0-94D0-B80C-C469-4BCCEBCDC520},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3901,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329619,{3D915069-CF8E-035C-42DF-5198F9B6D07A},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3902,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329490,{267A426E-8DDA-6787-979B-BE1867AE5D5E},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3903,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329894,{CF436DE3-D33E-003D-96AA-05C9CC7D1386},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3904,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,330015,{104744EB-BB5B-3F86-8F81-B25F5D2F2AC3},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3905,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328298,{BEEE91B8-A891-239C-BB28-96E293B6BD48},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3906,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328265,{51744712-99B0-A674-2517-FF6BA3438BB9},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3907,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328919,{09A68CEC-DD3B-6B1B-1D7A-6976D433646E},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3908,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329750,{F67BABC9-7C9A-096B-2A81-E2568DC186D3},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3909,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329426,{79448BDD-815C-9FB3-C55F-57F2CAFFC782},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3910,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326214,{E806CFD8-16C2-7E62-C4EF-6B6052632BA5},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3911,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326628,{11301A53-484B-CF7B-DB52-165A105781C5},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3912,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327245,{0242A630-0D08-A0AE-5015-32301F466CE7},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3913,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328698,{54B785E4-88DA-6545-F5F4-6D79433DDF12},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3914,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326235,{6E09942D-5935-C6A5-39DD-754DB712D37D},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3915,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327551,{3E66878B-1BDD-A233-3C65-B04297724ECA},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3916,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327945,{01B2A20D-E95D-953A-6E30-BFA158B45902},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3917,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329708,{98B43175-9193-BEEE-C2B5-C7062E6EDF76},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3918,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326565,{A1FF3FA5-7B13-11AF-DFA0-E9407310F4D1},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3919,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326309,{49A33348-BA25-7AEC-6C70-C29B710CFA2A},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3920,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326396,{11291CCF-6210-CEF2-A4F9-FF5B9C8873CC},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3921,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326714,{40688831-F241-9DC4-6E0C-44D5D9D65CF9},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3922,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326798,{1DF64D7B-2B5A-8677-E030-93ECC8D6D8A3},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3923,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328166,{D6EFDFB9-EF06-77A9-CD11-7340D57B1EE4},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3924,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328883,{D07816E3-C4C8-658B-3A3D-68DC3ED61B73},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3925,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328952,{1C125442-28CB-9558-4C9B-126A689F3255},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3926,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327690,{E9A7A815-FDFB-0A13-C117-1B6565E5D64A},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3927,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329061,{6D7CFF84-DB04-005D-26B9-7D38949140F0},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3928,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329077,{B964D57D-BE39-C284-10D7-3610616A449A},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3929,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328976,{AE58812A-52BD-7469-03CE-220294B66778},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3930,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326294,{8CA90CE6-8670-CDCC-641E-A506B4799729},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3931,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326901,{B10C37A8-9018-4B03-A47E-62BD6C827743},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3932,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326862,{C9B6968F-4B83-2876-6304-2D32B6869FF1},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3933,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326745,{A52CC4D6-9E11-FE6E-C931-744B173C3E01},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3934,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326815,{5A2DECC6-0258-4C2E-F84C-77CAF2E10856},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3935,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327155,{59EC2EB8-90FD-3955-E1D1-DFF60097BB3A},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3936,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329958,{6A33CE9D-8F8B-318E-B9F3-DDC43F54D242},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3937,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328011,{514D5959-7E13-A9A9-604D-555B3CF1B61E},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3938,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328752,{5D17F3A3-105B-D0FB-F84C-BF6B3B613FCB},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3939,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326493,{89594F2C-6D02-A0B6-1497-156B75DB18C3},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3940,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328370,{854EFCF5-D0F3-78A8-B2AB-34FF6AAD9EFB},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3941,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327071,{F551F5BB-7AF3-72E1-9291-2DFBBE245CCF},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3942,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327008,{CD62C6ED-2DB5-5E0F-940A-F336FAB26F39},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3943,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327659,{A7E79C0D-FA62-5AC7-D550-F4976D3EFBEA},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3944,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328223,{85C248FE-4030-BC9A-B983-B19274AD9A47},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3945,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328334,{E76EF4D8-820D-9CAE-E1BB-E28D95CA1EC6},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3946,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329310,{337BE8A4-6D7C-EDED-6C17-A1B3A3ABDF2D},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3947,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326432,{A4D4943B-69E6-7560-C28F-569B3DF5CAB5},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3948,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326521,{9DA7270A-61B1-C6CE-3FC0-AD36BAAD5CBF},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3949,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326687,{803D9444-5B01-C16D-4631-5569E5E7D472},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3950,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327462,{2E602010-30E8-7060-AF07-91451B9225E0},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3951,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327822,{DA1D380E-BD50-F446-76FE-90AD6649FE65},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3952,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328089,{EC882E6A-DC6A-B5C3-E405-F131862FA5A6},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3953,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327893,{A6572956-350E-723B-619B-D855CB610E59},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3954,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328436,{16665A12-8C7D-17BD-B357-ED1474709048},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3955,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327729,{9D410EDC-6B55-A8F4-E077-F8C6D4A94C4C},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3956,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329138,{F8B9CD6B-9A26-EE7E-C081-CFED94D3D6BF},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3957,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329673,{84438082-B52B-4489-0660-2CF9DD0579C9},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3958,1499353.000000000000000,6.000000000000000,,0.000000000000000,,,1612488438000,,,0,E,0.000000000000000,S,-88.003919999999994,,,C,200,326223,{18A583C5-53A2-BFEE-D5C9-4364DE17C17F},,,,C,,576111.000000000000000,true,,,,1,3,152.000000000000000,H_60,41.685749999999999,6718235.000000000000000,PWT1,0,,SALT,0.000000000000000,0
3959,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,326469,{65AFEBB4-ADF4-1427-F3E4-CCF89C628F07},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3960,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327227,{79B1C48A-1260-8D34-14F2-81BD388E294F},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3961,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,327119,{9FCEAA15-B6D0-5BCF-BF65-619C150ABFE8},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3962,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328041,{94E023CF-EDFB-245F-690B-D9BE722093AF},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3963,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,328506,{945FB0D5-830B-87FC-5852-D4AEFF142062},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3964,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329462,{B45A0D81-9F37-695B-1E28-4845F9270EF1},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3965,207334.000000000000000,5.000000000000000,,31.000000000000000,,,1612488438000,,,,E,10.000000000000000,S,-87.967420000000004,,,C,250,329520,{B9A77DC9-DABC-E9F8-D1A4-68BEEA0EE35A},,,,,,126003.000000000000000,true,,,,,4,268.000000000000000,H 66,41.773919999999997,957280.000000000000000,,,,SALT,32.000000000000000,0
3966,660281.000000000000000,2.000000000000000,,29.000000000000000,,,1612488441000,,,,E,17.000000000000000,S,-88.243200000000002,,,C,100,326222,{EE3FED51-F34A-81B4-912F-A79B5158E938},,,,,,386475.000000000000000,true,,,,,1,358.000000000000000,H85,41.888480000000001,3306681.000000000000000,,,,SALT,29.000000000000000,20.0
3967,681217.000000000000000,0.000000000000000,,28.000000000000000,,,1612488443000,,,,E,14.000000000000000,O,-88.218480000000000,,,C,0,326201,{8903CC19-952F-1E85-830A-A209D3129EE1},,,,,,348097.000000000000000,true,,,,,0,186.000000000000000,JHJW4378,41.988030000000002,4176153.000000000000000,,,,SALT,28.000000000000000,0
3968,7143959.000000000000000,3.000000000000000,,0.000000000000000,,,1612488445000,,,4,E,10.000000000000000,S,-87.968930000000000,,,C,250,326225,{649D8D71-F153-190F-3DE7-2C561DD60A6F},,,,C,,768384.000000000000000,true,,,,1,4,266.000000000000000,H 69,41.773780000000002,41229243.000000000000000,PWT1,0,,SALT,0.000000000000000,10.0
3969,1835635.000000000000000,2.000000000000000,,32.000000000000000,,0,1612488447000,,0,0,E,10.000000000000000,S,-88.120670000000004,C,,C,300,326217,{2784764D-5213-B48F-54F7-A61D5205617F},,,,C,,885142.000000000000000,true,,,,1,5,180.000000000000000,LL451304,41.904600000000002,6660275.000000000000000,PWT1,0,,SALT,30.000000000000000,0
3970,1835635.000000000000000,2.000000000000000,,32.000000000000000,,0,1612488447000,,0,0,E,10.000000000000000,S,-88.120670000000004,C,,C,300,326173,{4C71DC94-57A5-BC4A-FEEE-C3BBD02C4FF0},,,,C,,885142.000000000000000,true,,,,1,5,180.000000000000000,LL451304,41.904600000000002,6660275.000000000000000,PWT1,0,,SALT,30.000000000000000,0
3971,1247368.000000000000000,0.000000000000000,,29.000000000000000,,,1612488448000,,,,E,0.000000000000000,O,-87.972819999999999,,,C,0,326213,{334F1851-62CC-8EFB-A1F8-B40C1E4BBBB8},,,,,,577111.000000000000000,true,,,,,0,98.000000000000000,JHJW4377,41.861170000000001,7625595.000000000000000,,,,SALT,28.000000000000000,0
